sample_id value control batch marker type flagged_batch batch_effect cols
PTLG021_IFNa_LPS_Control_1 2.940558477125574 IFNa_LPS_Control_1 PTLG021 CD25 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 3.019727285676284 IFNa_LPS_Control_2 PTLG021 CD25 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 2.8899845327005567 Unstim_Control_1 PTLG021 CD25 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 3.2228149157185904 Unstim_Control_2 PTLG021 CD25 -MFI PTLG021 1 #8E000C
PTLG025_IFNa_LPS_Control_1 2.8901028855874618 IFNa_LPS_Control_1 PTLG025 CD25 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 2.9678067421470207 IFNa_LPS_Control_2 PTLG025 CD25 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 2.844750827747354 Unstim_Control_1 PTLG025 CD25 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 3.0016277475086386 Unstim_Control_2 PTLG025 CD25 -MFI PTLG025 1 #8E000C
PTLG026_IFNa_LPS_Control_1 2.5291162703419086 IFNa_LPS_Control_1 PTLG026 CD25 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 2.629873946296663 IFNa_LPS_Control_2 PTLG026 CD25 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 2.502536876951143 Unstim_Control_1 PTLG026 CD25 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 2.4647505795650373 Unstim_Control_2 PTLG026 CD25 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 2.625081297018358 IFNa_LPS_Control_1 PTLG027 CD25 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 2.650948056813753 IFNa_LPS_Control_2 PTLG027 CD25 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 2.476400085240782 Unstim_Control_1 PTLG027 CD25 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 2.6242432523918415 Unstim_Control_2 PTLG027 CD25 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 2.7844330982283796 IFNa_LPS_Control_1 PTLG028 CD25 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 2.6059316148250637 IFNa_LPS_Control_2 PTLG028 CD25 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 2.358588192151763 Unstim_Control_1 PTLG028 CD25 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 2.441045548633101 Unstim_Control_2 PTLG028 CD25 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 2.775081570815521 IFNa_LPS_Control_1 PTLG030 CD25 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 2.728796590886338 IFNa_LPS_Control_2 PTLG030 CD25 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 2.418549966673847 Unstim_Control_1 PTLG030 CD25 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 2.470175519306011 Unstim_Control_2 PTLG030 CD25 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 2.600745821700537 IFNa_LPS_Control_1 PTLG031 CD25 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 2.5280485599339144 IFNa_LPS_Control_2 PTLG031 CD25 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 2.5213396219497994 Unstim_Control_1 PTLG031 CD25 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 2.4302300315900847 Unstim_Control_2 PTLG031 CD25 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 2.5899038101250804 IFNa_LPS_Control_1 PTLG032 CD25 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 2.653045748423845 IFNa_LPS_Control_2 PTLG032 CD25 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 2.59115324735352 Unstim_Control_1 PTLG032 CD25 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 2.4866021876174313 Unstim_Control_2 PTLG032 CD25 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 2.7862703276556386 IFNa_LPS_Control_1 PTLG033 CD25 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 2.9450227786957335 IFNa_LPS_Control_2 PTLG033 CD25 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 2.643752768909573 Unstim_Control_1 PTLG033 CD25 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 2.5852610656557573 Unstim_Control_2 PTLG033 CD25 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 2.8638089941163303 IFNa_LPS_Control_1 PTLG034 CD25 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 2.959442974793179 IFNa_LPS_Control_2 PTLG034 CD25 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 2.7441976701159945 Unstim_Control_1 PTLG034 CD25 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 2.679471383764751 Unstim_Control_2 PTLG034 CD25 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG021 CD3 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG021 CD3 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0 Unstim_Control_1 PTLG021 CD3 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0 Unstim_Control_2 PTLG021 CD3 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG025 CD3 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG025 CD3 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0 Unstim_Control_1 PTLG025 CD3 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0 Unstim_Control_2 PTLG025 CD3 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG026 CD3 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG026 CD3 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0 Unstim_Control_1 PTLG026 CD3 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0 Unstim_Control_2 PTLG026 CD3 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG027 CD3 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG027 CD3 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0 Unstim_Control_1 PTLG027 CD3 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0 Unstim_Control_2 PTLG027 CD3 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG028 CD3 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG028 CD3 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0 Unstim_Control_1 PTLG028 CD3 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0 Unstim_Control_2 PTLG028 CD3 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG030 CD3 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG030 CD3 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0 Unstim_Control_1 PTLG030 CD3 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 0 Unstim_Control_2 PTLG030 CD3 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG031 CD3 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG031 CD3 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 0 Unstim_Control_1 PTLG031 CD3 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 0 Unstim_Control_2 PTLG031 CD3 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG032 CD3 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG032 CD3 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 0 Unstim_Control_1 PTLG032 CD3 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 0 Unstim_Control_2 PTLG032 CD3 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG033 CD3 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG033 CD3 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 0 Unstim_Control_1 PTLG033 CD3 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 0 Unstim_Control_2 PTLG033 CD3 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG034 CD3 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG034 CD3 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 0 Unstim_Control_1 PTLG034 CD3 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 0 Unstim_Control_2 PTLG034 CD3 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0.25837679096170973 IFNa_LPS_Control_1 PTLG021 CD15 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0.29991657149834694 IFNa_LPS_Control_2 PTLG021 CD15 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0.2825964000299165 Unstim_Control_1 PTLG021 CD15 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0.27963116909584224 Unstim_Control_2 PTLG021 CD15 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0.31123981330119765 IFNa_LPS_Control_1 PTLG025 CD15 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0.37230968838653417 IFNa_LPS_Control_2 PTLG025 CD15 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0.3330883138982794 Unstim_Control_1 PTLG025 CD15 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0.3670968185085506 Unstim_Control_2 PTLG025 CD15 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0.3637025358108128 IFNa_LPS_Control_1 PTLG026 CD15 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0.4322332467728993 IFNa_LPS_Control_2 PTLG026 CD15 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0.3921185413301765 Unstim_Control_1 PTLG026 CD15 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0.4511550782058441 Unstim_Control_2 PTLG026 CD15 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0.3351363218822801 IFNa_LPS_Control_1 PTLG027 CD15 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0.4011720305764653 IFNa_LPS_Control_2 PTLG027 CD15 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0.3690439070795729 Unstim_Control_1 PTLG027 CD15 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0.4126327984045375 Unstim_Control_2 PTLG027 CD15 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 0.338209196120069 IFNa_LPS_Control_1 PTLG028 CD15 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 0.40330119526402197 IFNa_LPS_Control_2 PTLG028 CD15 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0.36509400765074174 Unstim_Control_1 PTLG028 CD15 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0.40734995528905354 Unstim_Control_2 PTLG028 CD15 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 0.2515352532681462 IFNa_LPS_Control_1 PTLG030 CD15 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0.3161522165038993 IFNa_LPS_Control_2 PTLG030 CD15 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0.2771145719120737 Unstim_Control_1 PTLG030 CD15 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 0.32603974275494385 Unstim_Control_2 PTLG030 CD15 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 0.2901635305281044 IFNa_LPS_Control_1 PTLG031 CD15 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 0.3421321527631403 IFNa_LPS_Control_2 PTLG031 CD15 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 0.3000014288963494 Unstim_Control_1 PTLG031 CD15 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 0.34208823265534266 Unstim_Control_2 PTLG031 CD15 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 0.3023856421703229 IFNa_LPS_Control_1 PTLG032 CD15 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 0.34240797272076334 IFNa_LPS_Control_2 PTLG032 CD15 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 0.30833325682111 Unstim_Control_1 PTLG032 CD15 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 0.3463124931376119 Unstim_Control_2 PTLG032 CD15 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 0.2825080519449459 IFNa_LPS_Control_1 PTLG033 CD15 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 0.33359565122000073 IFNa_LPS_Control_2 PTLG033 CD15 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 0.27369684039846975 Unstim_Control_1 PTLG033 CD15 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 0.33331447839030454 Unstim_Control_2 PTLG033 CD15 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 0.2867751581105816 IFNa_LPS_Control_1 PTLG034 CD15 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 0.3244701521401098 IFNa_LPS_Control_2 PTLG034 CD15 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 0.2714306743630416 Unstim_Control_1 PTLG034 CD15 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 0.3068505148153511 Unstim_Control_2 PTLG034 CD15 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0.05015743483463354 IFNa_LPS_Control_1 PTLG021 HLADR -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0.07348400650936478 IFNa_LPS_Control_2 PTLG021 HLADR -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0.05740762867141202 Unstim_Control_1 PTLG021 HLADR -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0.05424470425570821 Unstim_Control_2 PTLG021 HLADR -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0.08676573270113655 IFNa_LPS_Control_1 PTLG025 HLADR -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0.12757301927505518 IFNa_LPS_Control_2 PTLG025 HLADR -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0.09309058775882303 Unstim_Control_1 PTLG025 HLADR -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0.11353361021949818 Unstim_Control_2 PTLG025 HLADR -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0.1267323239955988 IFNa_LPS_Control_1 PTLG026 HLADR -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0.1593964330028147 IFNa_LPS_Control_2 PTLG026 HLADR -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0.13776712867505517 Unstim_Control_1 PTLG026 HLADR -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0.16400642728173287 Unstim_Control_2 PTLG026 HLADR -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0.12705568891593857 IFNa_LPS_Control_1 PTLG027 HLADR -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0.16666122652128063 IFNa_LPS_Control_2 PTLG027 HLADR -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0.142676663034982 Unstim_Control_1 PTLG027 HLADR -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0.16031708186696586 Unstim_Control_2 PTLG027 HLADR -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 0.04680711585327906 IFNa_LPS_Control_1 PTLG028 HLADR -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 0.07446359467882313 IFNa_LPS_Control_2 PTLG028 HLADR -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0.06923759448380357 Unstim_Control_1 PTLG028 HLADR -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0.0846229449764733 Unstim_Control_2 PTLG028 HLADR -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 0.06979188917695377 IFNa_LPS_Control_1 PTLG030 HLADR -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0.0950585772329008 IFNa_LPS_Control_2 PTLG030 HLADR -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0.07220036454055434 Unstim_Control_1 PTLG030 HLADR -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 0.09760991331388488 Unstim_Control_2 PTLG030 HLADR -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 0.09619423451854375 IFNa_LPS_Control_1 PTLG031 HLADR -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 0.12829652002176514 IFNa_LPS_Control_2 PTLG031 HLADR -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 0.09414023013248278 Unstim_Control_1 PTLG031 HLADR -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 0.11473636773667727 Unstim_Control_2 PTLG031 HLADR -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 0.07495884668111305 IFNa_LPS_Control_1 PTLG032 HLADR -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 0.10092076543022924 IFNa_LPS_Control_2 PTLG032 HLADR -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 0.07016443549522638 Unstim_Control_1 PTLG032 HLADR -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 0.09381233661710661 Unstim_Control_2 PTLG032 HLADR -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 0.02973454509454295 IFNa_LPS_Control_1 PTLG033 HLADR -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 0.061313483626213056 IFNa_LPS_Control_2 PTLG033 HLADR -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 0.018484186563085064 Unstim_Control_1 PTLG033 HLADR -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 0.05983816903310006 Unstim_Control_2 PTLG033 HLADR -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 0.013747688207775065 IFNa_LPS_Control_1 PTLG034 HLADR -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 0.05602584985172398 IFNa_LPS_Control_2 PTLG034 HLADR -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 0.00940829195719552 Unstim_Control_1 PTLG034 HLADR -MFI PTLG034 1 #8E000C
PTLG034_Unstim_Control_2 0.0471321434833682 Unstim_Control_2 PTLG034 HLADR -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG021 CD14 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG021 CD14 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0 Unstim_Control_1 PTLG021 CD14 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0 Unstim_Control_2 PTLG021 CD14 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG025 CD14 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG025 CD14 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0 Unstim_Control_1 PTLG025 CD14 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0 Unstim_Control_2 PTLG025 CD14 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG026 CD14 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG026 CD14 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0 Unstim_Control_1 PTLG026 CD14 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0 Unstim_Control_2 PTLG026 CD14 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG027 CD14 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG027 CD14 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0 Unstim_Control_1 PTLG027 CD14 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0 Unstim_Control_2 PTLG027 CD14 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG028 CD14 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG028 CD14 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0 Unstim_Control_1 PTLG028 CD14 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0 Unstim_Control_2 PTLG028 CD14 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG030 CD14 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG030 CD14 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0 Unstim_Control_1 PTLG030 CD14 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_2 0 Unstim_Control_2 PTLG030 CD14 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG031 CD14 -MFI none 0 #AEAEAE
PTLG031_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG031 CD14 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_1 0 Unstim_Control_1 PTLG031 CD14 -MFI none 0 #AEAEAE
PTLG031_Unstim_Control_2 0 Unstim_Control_2 PTLG031 CD14 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG032 CD14 -MFI none 0 #AEAEAE
PTLG032_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG032 CD14 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_1 0 Unstim_Control_1 PTLG032 CD14 -MFI none 0 #AEAEAE
PTLG032_Unstim_Control_2 0 Unstim_Control_2 PTLG032 CD14 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG033 CD14 -MFI none 0 #AEAEAE
PTLG033_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG033 CD14 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_1 0 Unstim_Control_1 PTLG033 CD14 -MFI none 0 #AEAEAE
PTLG033_Unstim_Control_2 0 Unstim_Control_2 PTLG033 CD14 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_1 0 IFNa_LPS_Control_1 PTLG034 CD14 -MFI none 0 #AEAEAE
PTLG034_IFNa_LPS_Control_2 0 IFNa_LPS_Control_2 PTLG034 CD14 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_1 0 Unstim_Control_1 PTLG034 CD14 -MFI none 0 #AEAEAE
PTLG034_Unstim_Control_2 0 Unstim_Control_2 PTLG034 CD14 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_1 0.47110204034175696 IFNa_LPS_Control_1 PTLG021 CD56 -MFI none 0 #AEAEAE
PTLG021_IFNa_LPS_Control_2 0.6145268110996978 IFNa_LPS_Control_2 PTLG021 CD56 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_1 0.450891217046064 Unstim_Control_1 PTLG021 CD56 -MFI none 0 #AEAEAE
PTLG021_Unstim_Control_2 0.5242988519962247 Unstim_Control_2 PTLG021 CD56 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_1 0.5523804128063667 IFNa_LPS_Control_1 PTLG025 CD56 -MFI none 0 #AEAEAE
PTLG025_IFNa_LPS_Control_2 0.7116224083253977 IFNa_LPS_Control_2 PTLG025 CD56 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_1 0.5234590498247909 Unstim_Control_1 PTLG025 CD56 -MFI none 0 #AEAEAE
PTLG025_Unstim_Control_2 0.6199201416076038 Unstim_Control_2 PTLG025 CD56 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_1 0.5696922353250875 IFNa_LPS_Control_1 PTLG026 CD56 -MFI none 0 #AEAEAE
PTLG026_IFNa_LPS_Control_2 0.6734998019590492 IFNa_LPS_Control_2 PTLG026 CD56 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_1 0.5319791981060901 Unstim_Control_1 PTLG026 CD56 -MFI none 0 #AEAEAE
PTLG026_Unstim_Control_2 0.638720749922263 Unstim_Control_2 PTLG026 CD56 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_1 0.6203976387531623 IFNa_LPS_Control_1 PTLG027 CD56 -MFI none 0 #AEAEAE
PTLG027_IFNa_LPS_Control_2 0.7430666464719033 IFNa_LPS_Control_2 PTLG027 CD56 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_1 0.576497505202156 Unstim_Control_1 PTLG027 CD56 -MFI none 0 #AEAEAE
PTLG027_Unstim_Control_2 0.6771461979635107 Unstim_Control_2 PTLG027 CD56 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_1 0.4467065698880754 IFNa_LPS_Control_1 PTLG028 CD56 -MFI none 0 #AEAEAE
PTLG028_IFNa_LPS_Control_2 0.5758466062967607 IFNa_LPS_Control_2 PTLG028 CD56 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_1 0.4298942146517652 Unstim_Control_1 PTLG028 CD56 -MFI none 0 #AEAEAE
PTLG028_Unstim_Control_2 0.5264680881894209 Unstim_Control_2 PTLG028 CD56 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_1 0.43278594271457677 IFNa_LPS_Control_1 PTLG030 CD56 -MFI none 0 #AEAEAE
PTLG030_IFNa_LPS_Control_2 0.5527404982126171 IFNa_LPS_Control_2 PTLG030 CD56 -MFI none 0 #AEAEAE
PTLG030_Unstim_Control_1 0.41663374480371107 Unstim_Control_1 PTLG030 CD56 -MFI none 0 #AEAEAE
